1.9532681843341075,9.774965641878644
2.2832743129370874,9.781795481807936
2.7012787300526915,9.789156030934864
3.176677744080577,9.796258948704198
3.6470921351881067,9.802313647289647
4.212383045741454,9.808635583448826
4.807218739022525,9.814434273316712
5.453211790308674,9.819972584234044
6.1121089340974155,9.906296977585603
6.850582068535007,10.034647249924742
7.912257776782452,10.186994245362015
8.762090241929949,10.576736535649937
9.587070518506714,11.255691218177128
10.302196163358035,12.226612480545207
10.872896013112411,13.41773996196622
11.270517231285478,14.57281148321038
11.682051766333592,16.49317663205731
12.108613178148918,18.66660223592727
12.400772998502086,21.344065724163197
12.62412820897527,24.15478143614954
13.006235954226389,28.195198013979105
13.161060553341041,32.23767342825732
13.478433058882395,37.243442294665805
13.63906183149052,42.146751864570476
13.884160863350942,49.19407664557332
14.133474574374379,58.014394433887595
14.38668539991059,70.56371768516833
14.733613246135397,81.52063930894894
14.909000327560886,93.2086288736714
15.548124787235848,97.14820372255072
16.21835040382102,84.98675246922714
16.61591905025626,72.82562143917804
17.12598015050858,61.76672636533336
17.651698664907155,52.38717377889125
18.303857268945286,43.080851729664026
18.979600611449136,36.16530116913113
19.919110702580987,29.135752391276444
20.903162036947528,25.227842850503
22.06852172400625,21.399181861354634
24.15348368416855,18.154497120804425
26.593909959947354,15.722856034823256
29.456851334866744,13.7582933767989
32.823609080595695,12.290168992698602
36.13762277028587,11.206662763335693
39.31185783178159,10.113399685667883
43.28153456077411,9.127279980684118
47.93903405763418,8.237534402743874
54.06570638042877,7.134953108774631
58.81548781345669,6.3729093996558435
63.98254713244789,5.6922552393896435
69.18967661129773,4.929428586240127
76.6423413227805,4.139355438592605
83.38000542097296,3.5479897283370883
89.62602753926058,3.072436393347249
97.50771297925661,2.5797881342302924
104.17903218743196,2.3279299523591748
